mode,selectivity,threshold,query_idx,query,strategy,recall_at_k,completeness_at_k,n_returned,candidates,gls_rho,lat_p50_ms,lat_p95_ms
uncorrelated,0.005300135584863799,5,3,পরীক্ষার ফলাফল,over_fetch,0.0,0.0,0,100,-1.0,3.893123008310795,3.922491834964603
uncorrelated,0.005300135584863799,5,3,পরীক্ষার ফলাফল,iterative,0.5,0.5,5,1280,-1.0,46.383648994378746,56.60345050273463
uncorrelated,0.005300135584863799,5,4,নির্বাচন কমিশন,pre_filter,1.0,1.0,10,10,0.5810191951671052,130.91087399516255,136.60689483513124
uncorrelated,0.005300135584863799,5,4,নির্বাচন কমিশন,post_filter,0.0,0.0,0,10,0.5810191951671052,3.342178009916097,3.4046848479192704
uncorrelated,0.005300135584863799,5,4,নির্বাচন কমিশন,over_fetch,0.1,0.1,1,100,0.5810191951671052,3.7243019905872643,3.7785945110954344
uncorrelated,0.005300135584863799,5,4,নির্বাচন কমিশন,iterative,0.9,0.9,9,1280,0.5810191951671052,42.75018902262673,44.07141149858944
uncorrelated,0.005300135584863799,5,5,রাজনৈতিক দল,pre_filter,1.0,1.0,10,10,-1.0,135.1756809744984,138.7920259090606
uncorrelated,0.005300135584863799,5,5,রাজনৈতিক দল,post_filter,0.0,0.0,0,10,-1.0,3.3628970268182456,3.497404674999416
uncorrelated,0.005300135584863799,5,5,রাজনৈতিক দল,over_fetch,0.0,0.0,0,100,-1.0,3.7467649672180414,3.7924274278339
uncorrelated,0.005300135584863799,5,5,রাজনৈতিক দল,iterative,1.0,1.0,10,1280,-1.0,51.74937500851229,54.639536945614964
uncorrelated,0.005300135584863799,5,6,সংসদ নির্বাচন,pre_filter,1.0,1.0,10,10,0.5810191951671052,137.78494897997007,142.45331920683384
uncorrelated,0.005300135584863799,5,6,সংসদ নির্বাচন,post_filter,0.0,0.0,0,10,0.5810191951671052,3.4711220068857074,3.7300213938578963
uncorrelated,0.005300135584863799,5,6,সংসদ নির্বাচন,over_fetch,0.2,0.2,2,100,0.5810191951671052,3.7084220093674958,3.709675680147484
uncorrelated,0.005300135584863799,5,6,সংসদ নির্বাচন,iterative,1.0,1.0,10,1280,0.5810191951671052,54.40803698729724,58.25974539620802
uncorrelated,0.005300135584863799,5,7,মন্ত্রিসভার সিদ্ধান্ত,pre_filter,1.0,1.0,10,10,-1.0,144.04276700224727,144.14723810041323
uncorrelated,0.005300135584863799,5,7,মন্ত্রিসভার সিদ্ধান্ত,post_filter,0.0,0.0,0,10,-1.0,3.8041939842514694,4.0440043725539
uncorrelated,0.005300135584863799,5,7,মন্ত্রিসভার সিদ্ধান্ত,over_fetch,0.0,0.0,0,100,-1.0,4.131384019274265,4.337578522972763
uncorrelated,0.005300135584863799,5,7,মন্ত্রিসভার সিদ্ধান্ত,iterative,0.9,1.0,10,1280,-1.0,48.402377986349165,51.67241102317348
uncorrelated,0.005300135584863799,5,8,কৃত্রিম বুদ্ধিমত্তা,pre_filter,1.0,1.0,10,10,-1.0,136.9283949607052,139.08589840866625
uncorrelated,0.005300135584863799,5,8,কৃত্রিম বুদ্ধিমত্তা,post_filter,0.0,0.0,0,10,-1.0,3.6868409952148795,3.6906200810335577
uncorrelated,0.005300135584863799,5,8,কৃত্রিম বুদ্ধিমত্তা,over_fetch,0.0,0.0,0,100,-1.0,3.8078309735283256,4.04722651001066
uncorrelated,0.005300135584863799,5,8,কৃত্রিম বুদ্ধিমত্তা,iterative,0.8,0.8,8,1280,-1.0,49.86511199967936,50.26414591120556
uncorrelated,0.005300135584863799,5,9,তথ্য প্রযুক্তি,pre_filter,1.0,1.0,10,10,-1.0,140.1658949907869,140.96803799038753
uncorrelated,0.005300135584863799,5,9,তথ্য প্রযুক্তি,post_filter,0.0,0.0,0,10,-1.0,3.4780059941112995,3.555363730993122
uncorrelated,0.005300135584863799,5,9,তথ্য প্রযুক্তি,over_fetch,0.0,0.0,0,100,-1.0,3.7742270505987108,3.825210186187178
uncorrelated,0.005300135584863799,5,9,তথ্য প্রযুক্তি,iterative,1.0,1.0,10,1280,-1.0,46.7408670228906,47.17453558696434
uncorrelated,0.005300135584863799,5,10,মোবাইল ইন্টারনেট,pre_filter,1.0,1.0,10,10,0.30717795859179897,136.5996320382692,139.40264151315205
uncorrelated,0.005300135584863799,5,10,মোবাইল ইন্টারনেট,post_filter,0.0,0.0,0,10,0.30717795859179897,3.4120299969799817,3.4643020073417574
uncorrelated,0.005300135584863799,5,10,মোবাইল ইন্টারনেট,over_fetch,0.1,0.1,1,100,0.30717795859179897,3.6746690166182816,3.709943575086072
uncorrelated,0.005300135584863799,5,10,মোবাইল ইন্টারনেট,iterative,0.6,0.6,6,1280,0.30717795859179897,46.62246198859066,47.767913597635925
uncorrelated,0.005300135584863799,5,11,সাইবার নিরাপত্তা,pre_filter,1.0,1.0,10,10,0.30717795859179897,147.54176198039204,148.84302876889706
uncorrelated,0.005300135584863799,5,11,সাইবার নিরাপত্তা,post_filter,0.0,0.0,0,10,0.30717795859179897,3.9713209844194353,4.324457637267187
uncorrelated,0.005300135584863799,5,11,সাইবার নিরাপত্তা,over_fetch,0.1,0.1,1,100,0.30717795859179897,4.209482984151691,4.311917437007651
uncorrelated,0.005300135584863799,5,11,সাইবার নিরাপত্তা,iterative,0.6,0.6,6,1280,0.30717795859179897,44.77797501021996,52.73298586253077
uncorrelated,0.005300135584863799,5,12,বাংলাদেশ ক্রিকেট দল,pre_filter,1.0,1.0,10,10,0.30717795859179897,137.79234397225082,139.31199490907602
uncorrelated,0.005300135584863799,5,12,বাংলাদেশ ক্রিকেট দল,post_filter,0.0,0.0,0,10,0.30717795859179897,5.455385951790959,5.672112264437601
uncorrelated,0.005300135584863799,5,12,বাংলাদেশ ক্রিকেট দল,over_fetch,0.1,0.1,1,100,0.30717795859179897,5.534205003641546,5.665981199126691
uncorrelated,0.005300135584863799,5,12,বাংলাদেশ ক্রিকেট দল,iterative,0.7,0.7,7,1280,0.30717795859179897,51.962749974336475,57.269718806492165
uncorrelated,0.005300135584863799,5,13,ফুটবল ম্যাচ,pre_filter,1.0,1.0,10,10,-1.0,140.9976310096681,141.27248199656606
uncorrelated,0.005300135584863799,5,13,ফুটবল ম্যাচ,post_filter,0.0,0.0,0,10,-1.0,4.543896997347474,4.820910724811256
uncorrelated,0.005300135584863799,5,13,ফুটবল ম্যাচ,over_fetch,0.0,0.0,0,100,-1.0,5.113357037771493,5.230137432226911
uncorrelated,0.005300135584863799,5,13,ফুটবল ম্যাচ,iterative,0.6,0.6,6,1280,-1.0,53.784443996846676,55.124601611169055
uncorrelated,0.005300135584863799,5,14,বিশ্বকাপ ক্রিকেট,pre_filter,1.0,1.0,10,10,-1.0,135.05197601625696,144.77522320812568
uncorrelated,0.005300135584863799,5,14,বিশ্বকাপ ক্রিকেট,post_filter,0.0,0.0,0,10,-1.0,4.85263200243935,5.14163997140713
uncorrelated,0.005300135584863799,5,14,বিশ্বকাপ ক্রিকেট,over_fetch,0.0,0.0,0,100,-1.0,4.461681004613638,4.57673876080662
uncorrelated,0.005300135584863799,5,14,বিশ্বকাপ ক্রিকেট,iterative,0.8,0.8,8,1280,-1.0,54.6352380188182,55.51771501195617
uncorrelated,0.005300135584863799,5,15,খেলোয়াড় নির্বাচন,pre_filter,1.0,1.0,10,10,0.30717795859179897,147.51530200010166,150.81890497822315
uncorrelated,0.005300135584863799,5,15,খেলোয়াড় নির্বাচন,post_filter,0.0,0.0,0,10,0.30717795859179897,5.465644993819296,5.668403336312622
uncorrelated,0.005300135584863799,5,15,খেলোয়াড় নির্বাচন,over_fetch,0.1,0.1,1,100,0.30717795859179897,4.506555967964232,4.582633002428338
uncorrelated,0.005300135584863799,5,15,খেলোয়াড় নির্বাচন,iterative,0.7,0.7,7,1280,0.30717795859179897,45.12407100992277,62.987793906359
uncorrelated,0.005300135584863799,5,16,শেয়ার বাজার,pre_filter,1.0,1.0,10,10,0.5810191951671052,139.61630198173225,142.01839392189868
uncorrelated,0.005300135584863799,5,16,শেয়ার বাজার,post_filter,0.0,0.0,0,10,0.5810191951671052,3.396331041585654,3.436393605079502
uncorrelated,0.005300135584863799,5,16,শেয়ার বাজার,over_fetch,0.2,0.2,2,100,0.5810191951671052,3.7201149971224368,3.765028639463708
uncorrelated,0.005300135584863799,5,16,শেয়ার বাজার,iterative,1.0,1.0,10,1280,0.5810191951671052,45.48419400816783,46.284299419494346
uncorrelated,0.005300135584863799,5,17,ব্যাংক ঋণ,pre_filter,1.0,1.0,10,10,0.30717795859179897,138.28182098222896,139.25152058363892
uncorrelated,0.005300135584863799,5,17,ব্যাংক ঋণ,post_filter,0.0,0.0,0,10,0.30717795859179897,3.4753700019791722,3.6487063975073397
uncorrelated,0.005300135584863799,5,17,ব্যাংক ঋণ,over_fetch,0.1,0.1,1,100,0.30717795859179897,3.7035929854027927,3.883204178418964
uncorrelated,0.005300135584863799,5,17,ব্যাংক ঋণ,iterative,1.0,1.0,10,1280,0.30717795859179897,41.56146495370194,41.61505370866507
uncorrelated,0.005300135584863799,5,18,অর্থনৈতিক প্রবৃদ্ধি,pre_filter,1.0,1.0,10,10,0.5810191951671052,135.6091930065304,139.34679851518013
uncorrelated,0.005300135584863799,5,18,অর্থনৈতিক প্রবৃদ্ধি,post_filter,0.0,0.0,0,10,0.5810191951671052,3.333040978759527,3.3762958948500454
uncorrelated,0.005300135584863799,5,18,অর্থনৈতিক প্রবৃদ্ধি,over_fetch,0.2,0.2,2,100,0.5810191951671052,3.6953180097043514,4.160662990761921
uncorrelated,0.005300135584863799,5,18,অর্থনৈতিক প্রবৃদ্ধি,iterative,0.9,1.0,10,1280,0.5810191951671052,48.04226499982178,48.552128521259874
uncorrelated,0.005300135584863799,5,19,বিনিয়োগ বাজার,pre_filter,1.0,1.0,10,10,-1.0,139.97419096995145,144.28105552797206
uncorrelated,0.005300135584863799,5,19,বিনিয়োগ বাজার,post_filter,0.0,0.0,0,10,-1.0,3.465421963483095,3.5405251779593527
uncorrelated,0.005300135584863799,5,19,বিনিয়োগ বাজার,over_fetch,0.0,0.0,0,100,-1.0,4.030943964608014,4.085740499431267
uncorrelated,0.005300135584863799,5,19,বিনিয়োগ বাজার,iterative,0.9,0.9,9,1280,-1.0,47.090880980249494,57.8022220171988
uncorrelated,0.000944985414355561,1,0,বিশ্ববিদ্যালয় ভর্তি,pre_filter,1.0,1.0,10,10,-1.0,130.3908770205453,137.13073581457138
uncorrelated,0.000944985414355561,1,0,বিশ্ববিদ্যালয় ভর্তি,post_filter,0.0,0.0,0,10,-1.0,3.6016099620610476,3.6349100060760975
uncorrelated,0.000944985414355561,1,0,বিশ্ববিদ্যালয় ভর্তি,over_fetch,0.0,0.0,0,100,-1.0,4.09274100093171,4.198944638483226
uncorrelated,0.000944985414355561,1,0,বিশ্ববিদ্যালয় ভর্তি,iterative,0.2,0.2,2,1280,-1.0,40.71969899814576,41.62692691315897
uncorrelated,0.000944985414355561,1,1,শিক্ষা নীতি পরিবর্তন,pre_filter,1.0,1.0,10,10,-1.0,127.94422800652683,127.96443572733551
uncorrelated,0.000944985414355561,1,1,শিক্ষা নীতি পরিবর্তন,post_filter,0.0,0.0,0,10,-1.0,3.3711320138536394,3.4760198497679085
uncorrelated,0.000944985414355561,1,1,শিক্ষা নীতি পরিবর্তন,over_fetch,0.0,0.0,0,100,-1.0,3.714765014592558,3.7307967140804976
uncorrelated,0.000944985414355561,1,1,শিক্ষা নীতি পরিবর্তন,iterative,0.3,0.3,3,1280,-1.0,46.345948008820415,48.29911543056369
uncorrelated,0.000944985414355561,1,2,স্কুল শিক্ষার্থী,pre_filter,1.0,1.0,10,10,-1.0,124.06165502034128,124.89218396367505
uncorrelated,0.000944985414355561,1,2,স্কুল শিক্ষার্থী,post_filter,0.0,0.0,0,10,-1.0,3.38658201508224,3.4781956928782165
uncorrelated,0.000944985414355561,1,2,স্কুল শিক্ষার্থী,over_fetch,0.0,0.0,0,100,-1.0,3.709703974891454,3.7303175893612206
uncorrelated,0.000944985414355561,1,2,স্কুল শিক্ষার্থী,iterative,0.2,0.2,2,1280,-1.0,43.15719095757231,43.624394468497485
uncorrelated,0.000944985414355561,1,3,পরীক্ষার ফলাফল,pre_filter,1.0,1.0,10,10,-1.0,126.67824700474739,150.13582634273916
uncorrelated,0.000944985414355561,1,3,পরীক্ষার ফলাফল,post_filter,0.0,0.0,0,10,-1.0,4.1704989853315055,4.255250189453363
uncorrelated,0.000944985414355561,1,3,পরীক্ষার ফলাফল,over_fetch,0.0,0.0,0,100,-1.0,4.736231989227235,4.8810014966875315
uncorrelated,0.000944985414355561,1,3,পরীক্ষার ফলাফল,iterative,0.2,0.2,2,1280,-1.0,54.99366798903793,55.15375641989522
uncorrelated,0.000944985414355561,1,4,নির্বাচন কমিশন,pre_filter,1.0,1.0,10,10,0.8273208453770787,130.68700896110386,149.00449839187786
uncorrelated,0.000944985414355561,1,4,নির্বাচন কমিশন,post_filter,0.0,0.0,0,10,0.8273208453770787,6.696499011013657,6.8938203796278685
uncorrelated,0.000944985414355561,1,4,নির্বাচন কমিশন,over_fetch,0.0,0.0,0,100,0.8273208453770787,6.458337011281401,8.025436801835895
uncorrelated,0.000944985414355561,1,4,নির্বাচন কমিশন,iterative,0.4,0.4,4,1280,0.8273208453770787,42.2766319825314,44.84554878436029
uncorrelated,0.000944985414355561,1,5,রাজনৈতিক দল,pre_filter,1.0,1.0,10,10,-1.0,126.05354294646531,131.43361250404269
uncorrelated,0.000944985414355561,1,5,রাজনৈতিক দল,post_filter,0.0,0.0,0,10,-1.0,3.1907499651424587,3.2276572135742754
uncorrelated,0.000944985414355561,1,5,রাজনৈতিক দল,over_fetch,0.0,0.0,0,100,-1.0,3.528189961798489,3.536829084623605
uncorrelated,0.000944985414355561,1,5,রাজনৈতিক দল,iterative,0.5,0.5,5,1280,-1.0,39.587853010743856,42.495055514154956
uncorrelated,0.000944985414355561,1,6,সংসদ নির্বাচন,pre_filter,1.0,1.0,10,10,0.8273208453770787,124.39628900028765,132.05693783820607
uncorrelated,0.000944985414355561,1,6,সংসদ নির্বাচন,post_filter,0.0,0.0,0,10,0.8273208453770787,3.217821998987347,3.2539264182560146
uncorrelated,0.000944985414355561,1,6,সংসদ নির্বাচন,over_fetch,0.1,0.1,1,100,0.8273208453770787,3.5641190479509532,3.5961031855549663
uncorrelated,0.000944985414355561,1,6,সংসদ নির্বাচন,iterative,0.4,0.4,4,1280,0.8273208453770787,42.47492802096531,42.47746061300859
uncorrelated,0.000944985414355561,1,7,মন্ত্রিসভার সিদ্ধান্ত,pre_filter,1.0,1.0,10,10,-1.0,127.66268401173875,127.88161979406141
uncorrelated,0.000944985414355561,1,7,মন্ত্রিসভার সিদ্ধান্ত,post_filter,0.0,0.0,0,10,-1.0,3.355743014253676,3.4065371903125197
uncorrelated,0.000944985414355561,1,7,মন্ত্রিসভার সিদ্ধান্ত,over_fetch,0.0,0.0,0,100,-1.0,5.505550012458116,5.692447593901306
uncorrelated,0.000944985414355561,1,7,মন্ত্রিসভার সিদ্ধান্ত,iterative,0.6,0.6,6,1280,-1.0,69.19422600185499,70.3288848104421
uncorrelated,0.000944985414355561,1,8,কৃত্রিম বুদ্ধিমত্তা,pre_filter,1.0,1.0,10,10,-1.0,124.35365899000317,130.98054167348891
uncorrelated,0.000944985414355561,1,8,কৃত্রিম বুদ্ধিমত্তা,post_filter,0.0,0.0,0,10,-1.0,5.107004952151328,5.123848491348326
uncorrelated,0.000944985414355561,1,8,কৃত্রিম বুদ্ধিমত্তা,over_fetch,0.0,0.0,0,100,-1.0,5.06854202831164,5.146981502184644
uncorrelated,0.000944985414355561,1,8,কৃত্রিম বুদ্ধিমত্তা,iterative,0.4,0.4,4,1280,-1.0,51.09382199589163,52.10591071518138
uncorrelated,0.000944985414355561,1,9,তথ্য প্রযুক্তি,pre_filter,1.0,1.0,10,10,-1.0,127.59077799273655,135.08278838708065
uncorrelated,0.000944985414355561,1,9,তথ্য প্রযুক্তি,post_filter,0.0,0.0,0,10,-1.0,3.972572972998023,4.13753223256208
