selectivity,mult,query_idx,recall_at_k,completeness_at_k,candidates,lat_p50_ms
0.010251037429639672,50,2,0.4,0.4,500,6.595267041120678
0.010251037429639672,100,2,1.0,1.0,1000,12.60863000061363
0.010251037429639672,1,3,0.0,0.0,10,3.7164470413699746
0.010251037429639672,2,3,0.0,0.0,20,3.9055560482665896
0.010251037429639672,5,3,0.0,0.0,50,4.079075995832682
0.010251037429639672,10,3,0.0,0.0,100,4.28942299913615
0.010251037429639672,20,3,0.1,0.1,200,4.575626982841641
0.010251037429639672,50,3,0.4,0.4,500,6.860919995233417
0.010251037429639672,100,3,0.5,0.5,1000,12.860828021075577
0.010251037429639672,1,4,0.0,0.0,10,4.063014988787472
0.010251037429639672,2,4,0.0,0.0,20,4.31689596734941
0.010251037429639672,5,4,0.0,0.0,50,4.2053849902004
0.010251037429639672,10,4,0.1,0.1,100,4.206707002595067
0.010251037429639672,20,4,0.5,0.5,200,4.964854975696653
0.010251037429639672,50,4,0.9,0.9,500,7.198940962553024
0.010251037429639672,100,4,1.0,1.0,1000,12.031495978590101
0.010251037429639672,1,5,0.0,0.0,10,3.946192970033735
0.010251037429639672,2,5,0.0,0.0,20,3.948437049984932
0.010251037429639672,5,5,0.0,0.0,50,4.273903963621706
0.010251037429639672,10,5,0.0,0.0,100,4.464906989596784
0.010251037429639672,20,5,0.3,0.3,200,5.118925997521728
0.010251037429639672,50,5,0.9,0.9,500,6.282493995968252
0.010251037429639672,100,5,1.0,1.0,1000,9.555600001476705
0.010251037429639672,1,6,0.0,0.0,10,4.268764052540064
0.010251037429639672,2,6,0.0,0.0,20,4.377942008432001
0.010251037429639672,5,6,0.1,0.1,50,4.168915038462728
0.010251037429639672,10,6,0.2,0.2,100,4.34441800462082
0.010251037429639672,20,6,0.4,0.4,200,5.028214945923537
0.010251037429639672,50,6,0.7,0.7,500,6.896598031744361
0.010251037429639672,100,6,0.9,1.0,1000,11.406990990508348
0.010251037429639672,1,7,0.0,0.0,10,4.220222996082157
0.010251037429639672,2,7,0.0,0.0,20,4.050882009323686
0.010251037429639672,5,7,0.1,0.1,50,4.082542029209435
0.010251037429639672,10,7,0.2,0.2,100,4.466550017241389
0.010251037429639672,20,7,0.5,0.5,200,5.076817004010081
0.010251037429639672,50,7,0.9,1.0,500,7.483299996238202
0.010251037429639672,100,7,0.9,1.0,1000,13.181225978769362
0.010251037429639672,1,8,0.0,0.0,10,4.024521971587092
0.010251037429639672,2,8,0.0,0.0,20,4.232245963066816
0.010251037429639672,5,8,0.1,0.1,50,4.394903953652829
0.010251037429639672,10,8,0.1,0.1,100,4.597678955178708
0.010251037429639672,20,8,0.2,0.2,200,5.032903980463743
0.010251037429639672,50,8,0.5,0.5,500,7.957449008245021
0.010251037429639672,100,8,1.0,1.0,1000,14.063248003367335
0.010251037429639672,1,9,0.0,0.0,10,4.626524052582681
0.010251037429639672,2,9,0.0,0.0,20,4.1350810206495225
0.010251037429639672,5,9,0.0,0.0,50,4.166059952694923
0.010251037429639672,10,9,0.0,0.0,100,4.355990036856383
0.010251037429639672,20,9,0.5,0.5,200,5.174000980332494
0.010251037429639672,50,9,0.7,0.7,500,7.607366016600281
0.010251037429639672,100,9,1.0,1.0,1000,12.830771040171385
0.010251037429639672,1,10,0.0,0.0,10,4.032497003208846
0.010251037429639672,2,10,0.0,0.0,20,5.320660013239831
0.010251037429639672,5,10,0.1,0.1,50,5.490111012477428
0.010251037429639672,10,10,0.2,0.2,100,5.6881660129874945
0.010251037429639672,20,10,0.2,0.2,200,4.735107999294996
0.010251037429639672,50,10,0.6,0.6,500,6.404754996765405
0.010251037429639672,100,10,1.0,1.0,1000,11.778615007642657
0.010251037429639672,1,11,0.0,0.0,10,4.058636026456952
0.010251037429639672,2,11,0.1,0.1,20,4.011937999166548
0.010251037429639672,5,11,0.2,0.2,50,4.102259001228958
0.010251037429639672,10,11,0.2,0.2,100,4.2051339987665415
0.010251037429639672,20,11,0.3,0.3,200,4.670026013627648
0.010251037429639672,50,11,0.6,0.6,500,6.628930976148695
0.010251037429639672,100,11,0.9,0.9,1000,11.128854006528854
0.010251037429639672,1,12,0.0,0.0,10,4.02749702334404
0.010251037429639672,2,12,0.0,0.0,20,4.129109962377697
0.010251037429639672,5,12,0.1,0.1,50,4.18347300728783
0.010251037429639672,10,12,0.2,0.2,100,4.538415989372879
0.010251037429639672,20,12,0.3,0.3,200,5.0374930142425
0.010251037429639672,50,12,0.6,0.6,500,6.430023000575602
0.010251037429639672,100,12,1.0,1.0,1000,9.918458992615342
0.010251037429639672,1,13,0.0,0.0,10,4.073835036251694
0.010251037429639672,2,13,0.1,0.1,20,4.21802798518911
0.010251037429639672,5,13,0.1,0.1,50,4.435089998878539
0.010251037429639672,10,13,0.1,0.1,100,4.354497999884188
0.010251037429639672,20,13,0.2,0.2,200,4.703018988948315
0.010251037429639672,50,13,0.5,0.5,500,6.296559993643314
0.010251037429639672,100,13,0.9,0.9,1000,10.543934011366218
0.010251037429639672,1,14,0.0,0.0,10,4.02752700028941
0.010251037429639672,2,14,0.0,0.0,20,3.9649289683438838
0.010251037429639672,5,14,0.0,0.0,50,3.955670981667936
0.010251037429639672,10,14,0.0,0.0,100,4.18777100276202
0.010251037429639672,20,14,0.2,0.2,200,4.7745039919391274
0.010251037429639672,50,14,0.5,0.5,500,7.018428994342685
0.010251037429639672,100,14,1.0,1.0,1000,15.320562990382314
0.010251037429639672,1,15,0.0,0.0,10,4.882418958004564
0.010251037429639672,2,15,0.1,0.1,20,4.099784011486918
0.010251037429639672,5,15,0.1,0.1,50,4.234109015669674
0.010251037429639672,10,15,0.2,0.2,100,4.477130016312003
0.010251037429639672,20,15,0.2,0.2,200,4.957199969794601
0.010251037429639672,50,15,0.6,0.6,500,6.592731981072575
0.010251037429639672,100,15,0.8,0.8,1000,11.000830971170217
0.010251037429639672,1,16,0.0,0.0,10,3.971039957832545
0.010251037429639672,2,16,0.0,0.0,20,3.9897459791973233
0.010251037429639672,5,16,0.2,0.2,50,4.10517503041774
0.010251037429639672,10,16,0.2,0.2,100,4.149487998802215
0.010251037429639672,20,16,0.3,0.3,200,4.612968012224883
0.010251037429639672,50,16,0.5,0.5,500,7.024148944765329
0.010251037429639672,100,16,0.9,1.0,1000,13.515380036551505
0.010251037429639672,1,17,0.0,0.0,10,4.280937951989472
0.010251037429639672,2,17,0.0,0.0,20,4.072132986038923
0.010251037429639672,5,17,0.0,0.0,50,4.327015019953251
0.010251037429639672,10,17,0.1,0.1,100,4.685685969889164
0.010251037429639672,20,17,0.4,0.4,200,4.827513999771327
0.010251037429639672,50,17,0.7,0.7,500,6.131617003120482
0.010251037429639672,100,17,1.0,1.0,1000,10.12504001846537
0.010251037429639672,1,18,0.0,0.0,10,3.8164870347827673
0.010251037429639672,2,18,0.0,0.0,20,3.979676985181868
0.010251037429639672,5,18,0.0,0.0,50,4.248124954756349
0.010251037429639672,10,18,0.2,0.2,100,4.507968958932906
0.010251037429639672,20,18,0.3,0.3,200,5.002214980777353
0.010251037429639672,50,18,0.5,0.5,500,6.790307001210749
0.010251037429639672,100,18,1.0,1.0,1000,12.090747011825442
0.010251037429639672,1,19,0.0,0.0,10,3.932136984076351
0.010251037429639672,2,19,0.0,0.0,20,4.009592987131327
0.010251037429639672,5,19,0.0,0.0,50,3.934470994863659
0.010251037429639672,10,19,0.0,0.0,100,4.225151962600648
0.010251037429639672,20,19,0.3,0.3,200,4.8302600043825805
0.010251037429639672,50,19,0.5,0.5,500,6.468045001383871
0.010251037429639672,100,19,1.0,1.0,1000,10.78855898231268
0.005300135584863799,1,0,0.0,0.0,10,4.066491965204477
0.005300135584863799,2,0,0.0,0.0,20,3.94124403828755
0.005300135584863799,5,0,0.0,0.0,50,4.174014960881323
0.005300135584863799,10,0,0.0,0.0,100,4.401897022034973
0.005300135584863799,20,0,0.1,0.1,200,4.998438002076
0.005300135584863799,50,0,0.4,0.4,500,6.028963020071387
0.005300135584863799,100,0,0.7,0.7,1000,10.171226982492954
0.005300135584863799,1,1,0.0,0.0,10,4.001668014097959
0.005300135584863799,2,1,0.0,0.0,20,3.9720619679428637
0.005300135584863799,5,1,0.0,0.0,50,4.170187981799245
0.005300135584863799,10,1,0.0,0.0,100,4.2053950019180775
0.005300135584863799,20,1,0.0,0.0,200,4.80927003081888
0.005300135584863799,50,1,0.4,0.4,500,6.897790008224547
0.005300135584863799,100,1,0.8,0.8,1000,11.915526003576815
0.005300135584863799,1,2,0.0,0.0,10,3.91248898813501
0.005300135584863799,2,2,0.0,0.0,20,3.836135030724108
0.005300135584863799,5,2,0.0,0.0,50,4.122687969356775
0.005300135584863799,10,2,0.0,0.0,100,4.282411013264209
0.005300135584863799,20,2,0.1,0.1,200,4.988158994819969
0.005300135584863799,50,2,0.2,0.2,500,6.35446998057887
0.005300135584863799,100,2,0.7,0.7,1000,11.517430015373975
0.005300135584863799,1,3,0.0,0.0,10,4.062663996592164
0.005300135584863799,2,3,0.0,0.0,20,4.310282994993031
0.005300135584863799,5,3,0.0,0.0,50,4.364366002846509
0.005300135584863799,10,3,0.0,0.0,100,4.5166140189394355
0.005300135584863799,20,3,0.1,0.1,200,4.688210028689355
0.005300135584863799,50,3,0.3,0.3,500,6.607759976759553
0.005300135584863799,100,3,0.3,0.3,1000,12.195235001854599
0.005300135584863799,1,4,0.0,0.0,10,4.090667003765702
0.005300135584863799,2,4,0.0,0.0,20,4.352894029580057
0.005300135584863799,5,4,0.0,0.0,50,4.218730027787387
0.005300135584863799,10,4,0.1,0.1,100,4.345409979578108
0.005300135584863799,20,4,0.2,0.2,200,4.9754949868656695
0.005300135584863799,50,4,0.3,0.3,500,7.0350010064430535
0.005300135584863799,100,4,0.6,0.6,1000,12.033078994136304
0.005300135584863799,1,5,0.0,0.0,10,3.810675989370793
0.005300135584863799,2,5,0.0,0.0,20,3.8766009965911508
0.005300135584863799,5,5,0.0,0.0,50,4.2154540424235165
0.005300135584863799,10,5,0.0,0.0,100,4.494513035751879
0.005300135584863799,20,5,0.2,0.2,200,4.948272951878607
0.005300135584863799,50,5,0.5,0.5,500,6.19257299695164
0.005300135584863799,100,5,1.0,1.0,1000,9.403021016623825
0.005300135584863799,1,6,0.0,0.0,10,4.0776419918984175
0.005300135584863799,2,6,0.0,0.0,20,4.301937995478511
0.005300135584863799,5,6,0.1,0.1,50,4.381578997708857
0.005300135584863799,10,6,0.2,0.2,100,4.331123025622219
0.005300135584863799,20,6,0.2,0.2,200,4.942292987834662
0.005300135584863799,50,6,0.4,0.4,500,6.352866999804974
0.005300135584863799,100,6,0.7,0.7,1000,10.955524980090559
0.005300135584863799,1,7,0.0,0.0,10,4.067322995979339
0.005300135584863799,2,7,0.0,0.0,20,3.956582979299128
0.005300135584863799,5,7,0.0,0.0,50,4.186258011031896
0.005300135584863799,10,7,0.0,0.0,100,4.547463031485677
0.005300135584863799,20,7,0.2,0.2,200,5.231329996604472
0.005300135584863799,50,7,0.6,0.6,500,7.4623809778131545
0.005300135584863799,100,7,0.9,1.0,1000,12.920109962578863
0.005300135584863799,1,8,0.0,0.0,10,5.649823986459523
0.005300135584863799,2,8,0.0,0.0,20,5.792583979200572
0.005300135584863799,5,8,0.0,0.0,50,4.472101049032062
0.005300135584863799,10,8,0.0,0.0,100,4.2358519858680665
0.005300135584863799,20,8,0.1,0.1,200,5.131531041115522
0.005300135584863799,50,8,0.2,0.2,500,7.731981982942671
0.005300135584863799,100,8,0.5,0.5,1000,13.54594697477296
0.005300135584863799,1,9,0.0,0.0,10,4.010845965240151
0.005300135584863799,2,9,0.0,0.0,20,4.037976963445544
0.005300135584863799,5,9,0.0,0.0,50,4.062493040692061
0.005300135584863799,10,9,0.0,0.0,100,4.214863001834601
0.005300135584863799,20,9,0.5,0.5,200,4.913387005217373
0.005300135584863799,50,9,0.7,0.7,500,7.037995965220034
0.005300135584863799,100,9,0.9,0.9,1000,11.995947977993637
0.005300135584863799,1,10,0.0,0.0,10,3.803392988629639
0.005300135584863799,2,10,0.0,0.0,20,3.8475560140796006
0.005300135584863799,5,10,0.0,0.0,50,4.072181996889412
0.005300135584863799,10,10,0.1,0.1,100,4.417427000589669
0.005300135584863799,20,10,0.1,0.1,200,4.797668021637946
0.005300135584863799,50,10,0.5,0.5,500,6.287493044510484
0.005300135584863799,100,10,0.6,0.6,1000,11.55492098769173
0.005300135584863799,1,11,0.0,0.0,10,4.108611028641462
0.005300135584863799,2,11,0.1,0.1,20,4.100446007214487
0.005300135584863799,5,11,0.1,0.1,50,4.169857013039291
0.005300135584863799,10,11,0.1,0.1,100,4.199252987746149
0.005300135584863799,20,11,0.1,0.1,200,4.724650003481656
0.005300135584863799,50,11,0.2,0.2,500,6.702730024699122
0.005300135584863799,100,11,0.5,0.5,1000,11.144132004119456
0.005300135584863799,1,12,0.0,0.0,10,3.843007027171552
0.005300135584863799,2,12,0.0,0.0,20,3.875829977914691
0.005300135584863799,5,12,0.0,0.0,50,3.966391959693283
0.005300135584863799,10,12,0.1,0.1,100,5.6215410004369915
0.005300135584863799,20,12,0.1,0.1,200,7.477529987227172
0.005300135584863799,50,12,0.2,0.2,500,8.683045045472682
0.005300135584863799,100,12,0.6,0.6,1000,9.58881399128586
0.005300135584863799,1,13,0.0,0.0,10,3.9151639793999493
0.005300135584863799,2,13,0.0,0.0,20,3.959659021347761
0.005300135584863799,5,13,0.0,0.0,50,4.049449984449893
0.005300135584863799,10,13,0.0,0.0,100,4.226884979289025
0.005300135584863799,20,13,0.0,0.0,200,4.582951019983739
0.005300135584863799,50,13,0.2,0.2,500,6.49803300620988
0.005300135584863799,100,13,0.5,0.5,1000,11.064040998462588
0.005300135584863799,1,14,0.0,0.0,10,4.023911023978144
0.005300135584863799,2,14,0.0,0.0,20,3.9290409768000245
0.005300135584863799,5,14,0.0,0.0,50,4.255348991136998
0.005300135584863799,10,14,0.0,0.0,100,4.25270403502509
0.005300135584863799,20,14,0.2,0.2,200,4.934697994031012
0.005300135584863799,50,14,0.3,0.3,500,7.4144499958492815
0.005300135584863799,100,14,0.7,0.7,1000,12.721143022645265
0.005300135584863799,1,15,0.0,0.0,10,3.928879974409938
0.005300135584863799,2,15,0.1,0.1,20,3.9560720324516296
0.005300135584863799,5,15,0.1,0.1,50,4.173685039859265
0.005300135584863799,10,15,0.1,0.1,100,4.445458995178342
0.005300135584863799,20,15,0.1,0.1,200,4.77377197239548
0.005300135584863799,50,15,0.2,0.2,500,6.419793993700296
0.005300135584863799,100,15,0.3,0.3,1000,11.295439035166055
0.005300135584863799,1,16,0.0,0.0,10,4.019991960376501
0.005300135584863799,2,16,0.0,0.0,20,4.087531007826328
0.005300135584863799,5,16,0.2,0.2,50,4.19951300136745
0.005300135584863799,10,16,0.2,0.2,100,4.350911010988057
0.005300135584863799,20,16,0.3,0.3,200,4.821793001610786
0.005300135584863799,50,16,0.4,0.4,500,7.78087496291846
0.005300135584863799,100,16,0.8,0.8,1000,13.027915032580495
0.005300135584863799,1,17,0.0,0.0,10,3.9908080361783504
0.005300135584863799,2,17,0.0,0.0,20,3.8683959865011275
0.005300135584863799,5,17,0.0,0.0,50,4.17443597689271
0.005300135584863799,10,17,0.1,0.1,100,4.479194001760334
0.005300135584863799,20,17,0.2,0.2,200,4.938976024277508
0.005300135584863799,50,17,0.5,0.5,500,6.455291004385799
0.005300135584863799,100,17,0.9,0.9,1000,10.790833039209247
0.005300135584863799,1,18,0.0,0.0,10,3.7430580123327672
0.005300135584863799,2,18,0.0,0.0,20,3.92518297303468
0.005300135584863799,5,18,0.0,0.0,50,4.12191596115008
0.005300135584863799,10,18,0.2,0.2,100,4.379826015792787
0.005300135584863799,20,18,0.2,0.2,200,4.6268830192275345
0.005300135584863799,50,18,0.3,0.3,500,6.8701779819093645
0.005300135584863799,100,18,0.8,0.8,1000,12.6683340058662
0.005300135584863799,1,19,0.0,0.0,10,3.9614830166101456
0.005300135584863799,2,19,0.0,0.0,20,4.147894971538335
0.005300135584863799,5,19,0.0,0.0,50,3.9184900233522058
0.005300135584863799,10,19,0.0,0.0,100,4.2930610361509025
0.005300135584863799,20,19,0.3,0.3,200,4.632383992429823
0.005300135584863799,50,19,0.4,0.4,500,6.092763971537352
0.005300135584863799,100,19,0.8,0.8,1000,10.406033019535244
